Code,Name,Year,Source,Population,Inland_Area_Hectares,Total_Area_Hectares,Population_per_hectare,Square_Kilometres,Population_per_square_kilometre
E09000029,Sutton,1999,ONS MYE,179375,4384.7,4384.7,40.9,43.8,4090.9
E09000029,Sutton,2000,ONS MYE,180485,4384.7,4384.7,41.2,43.8,4116.2
E09000029,Sutton,2001,ONS MYE,181461,4384.7,4384.7,41.4,43.8,4138.5
E09000029,Sutton,2002,ONS MYE,181265,4384.7,4384.7,41.3,43.8,4134
E09000029,Sutton,2003,ONS MYE,181267,4384.7,4384.7,41.3,43.8,4134.1
E09000029,Sutton,2004,ONS MYE,181094,4384.7,4384.7,41.3,43.8,4130.1
E09000029,Sutton,2005,ONS MYE,182103,4384.7,4384.7,41.5,43.8,4153.1
E09000029,Sutton,2006,ONS MYE,182882,4384.7,4384.7,41.7,43.8,4170.9
E09000029,Sutton,2007,ONS MYE,184174,4384.7,4384.7,42,43.8,4200.4
E09000029,Sutton,2008,ONS MYE,185860,4384.7,4384.7,42.4,43.8,4238.8
E09000029,Sutton,2009,ONS MYE,188167,4384.7,4384.7,42.9,43.8,4291.4
E09000029,Sutton,2010,ONS MYE,189321,4384.7,4384.7,43.2,43.8,4317.8
E09000029,Sutton,2011,GLA Population Projections,191515,4384.7,4384.7,43.7,43.8,4367.8
E09000029,Sutton,2012,GLA Population Projections,194022,4384.7,4384.7,44.2,43.8,4425
E09000029,Sutton,2013,GLA Population Projections,196306,4384.7,4384.7,44.8,43.8,4477.1
E09000029,Sutton,2014,GLA Population Projections,198526,4384.7,4384.7,45.3,43.8,4527.7
E09000029,Sutton,2015,GLA Population Projections,200537,4384.7,4384.7,45.7,43.8,4573.6
E09000029,Sutton,2016,GLA Population Projections,202612,4384.7,4384.7,46.2,43.8,4620.9
E09000029,Sutton,2017,GLA Population Projections,204933,4384.7,4384.7,46.7,43.8,4673.8
E09000029,Sutton,2018,GLA Population Projections,207378,4384.7,4384.7,47.3,43.8,4729.6
E09000029,Sutton,2019,GLA Population Projections,209666,4384.7,4384.7,47.8,43.8,4781.8
E09000029,Sutton,2020,GLA Population Projections,211297,4384.7,4384.7,48.2,43.8,4819
E09000029,Sutton,2021,GLA Population Projections,213340,4384.7,4384.7,48.7,43.8,4865.6
E09000029,Sutton,2022,GLA Population Projections,215228,4384.7,4384.7,49.1,43.8,4908.6
E09000029,Sutton,2023,GLA Population Projections,216865,4384.7,4384.7,49.5,43.8,4946
E09000029,Sutton,2024,GLA Population Projections,218218,4384.7,4384.7,49.8,43.8,4976.8
E09000029,Sutton,2025,GLA Population Projections,219275,4384.7,4384.7,50,43.8,5000.9
E09000029,Sutton,2026,GLA Population Projections,220135,4384.7,4384.7,50.2,43.8,5020.5
E09000029,Sutton,2027,GLA Population Projections,220784,4384.7,4384.7,50.4,43.8,5035.3
E09000029,Sutton,2028,GLA Population Projections,221171,4384.7,4384.7,50.4,43.8,5044.2
E09000029,Sutton,2029,GLA Population Projections,221345,4384.7,4384.7,50.5,43.8,5048.1
E09000029,Sutton,2030,GLA Population Projections,222186,4384.7,4384.7,50.7,43.8,5067.3
E09000029,Sutton,2031,GLA Population Projections,223323,4384.7,4384.7,50.9,43.8,5093.2
E09000029,Sutton,2032,GLA Population Projections,224593,4384.7,4384.7,51.2,43.8,5122.2
E09000029,Sutton,2033,GLA Population Projections,225874,4384.7,4384.7,51.5,43.8,5151.4
E09000029,Sutton,2034,GLA Population Projections,227094,4384.7,4384.7,51.8,43.8,5179.2
E09000029,Sutton,2035,GLA Population Projections,228729,4384.7,4384.7,52.2,43.8,5216.5
E09000029,Sutton,2036,GLA Population Projections,230509,4384.7,4384.7,52.6,43.8,5257.1
E09000029,Sutton,2037,GLA Population Projections,232315,4384.7,4384.7,53,43.8,5298.3
E09000029,Sutton,2038,GLA Population Projections,234140,4384.7,4384.7,53.4,43.8,5339.9
E09000029,Sutton,2039,GLA Population Projections,235945,4384.7,4384.7,53.8,43.8,5381.1
E09000029,Sutton,2040,GLA Population Projections,237601,4384.7,4384.7,54.2,43.8,5418.9
E09000029,Sutton,2041,GLA Population Projections,239147,4384.7,4384.7,54.5,43.8,5454.1
E09000029,Sutton,2042,GLA Population Projections,240823,4384.7,4384.7,54.9,43.8,5492.4
E09000029,Sutton,2043,GLA Population Projections,241057,4384.7,4384.7,55,43.8,5497.7
E09000029,Sutton,2044,GLA Population Projections,241235,4384.7,4384.7,55,43.8,5501.7
E09000029,Sutton,2045,GLA Population Projections,241426,4384.7,4384.7,55.1,43.8,5506.1
E09000029,Sutton,2046,GLA Population Projections,241625,4384.7,4384.7,55.1,43.8,5510.6
E09000029,Sutton,2047,GLA Population Projections,241760,4384.7,4384.7,55.1,43.8,5513.7
E09000029,Sutton,2048,GLA Population Projections,241862,4384.7,4384.7,55.2,43.8,5516
E09000029,Sutton,2049,GLA Population Projections,242035,4384.7,4384.7,55.2,43.8,5520
E09000029,Sutton,2050,GLA Population Projections,242239,4384.7,4384.7,55.2,43.8,5524.6
E09000030,Tower Hamlets,1999,ONS MYE,193507,1978.1,2157.9,97.8,19.8,9782.3
E09000030,Tower Hamlets,2000,ONS MYE,197133,1978.1,2157.9,99.7,19.8,9965.6
E09000030,Tower Hamlets,2001,ONS MYE,201090,1978.1,2157.9,101.7,19.8,10165.7
E09000030,Tower Hamlets,2002,ONS MYE,207031,1978.1,2157.9,104.7,19.8,10466
E09000030,Tower Hamlets,2003,ONS MYE,208651,1978.1,2157.9,105.5,19.8,10547.9
E09000030,Tower Hamlets,2004,ONS MYE,211154,1978.1,2157.9,106.7,19.8,10674.4
E09000030,Tower Hamlets,2005,ONS MYE,213382,1978.1,2157.9,107.9,19.8,10787.1
E09000030,Tower Hamlets,2006,ONS MYE,218400,1978.1,2157.9,110.4,19.8,11040.7
E09000030,Tower Hamlets,2007,ONS MYE,225251,1978.1,2157.9,113.9,19.8,11387.1
E09000030,Tower Hamlets,2008,ONS MYE,231893,1978.1,2157.9,117.2,19.8,11722.9
E09000030,Tower Hamlets,2009,ONS MYE,240495,1978.1,2157.9,121.6,19.8,12157.7
E09000030,Tower Hamlets,2010,ONS MYE,248520,1978.1,2157.9,125.6,19.8,12563.4
E09000030,Tower Hamlets,2011,GLA Population Projections,256685,1978.1,2157.9,129.8,19.8,12976.2
E09000030,Tower Hamlets,2012,GLA Population Projections,263676,1978.1,2157.9,133.3,19.8,13329.6
E09000030,Tower Hamlets,2013,GLA Population Projections,273563,1978.1,2157.9,138.3,19.8,13829.4
E09000030,Tower Hamlets,2014,GLA Population Projections,284688,1978.1,2157.9,143.9,19.8,14391.8
E09000030,Tower Hamlets,2015,GLA Population Projections,295909,1978.1,2157.9,149.6,19.8,14959
E09000030,Tower Hamlets,2016,GLA Population Projections,305527,1978.1,2157.9,154.5,19.8,15445.3
E09000030,Tower Hamlets,2017,GLA Population Projections,311044,1978.1,2157.9,157.2,19.8,15724.2
E09000030,Tower Hamlets,2018,GLA Population Projections,317203,1978.1,2157.9,160.4,19.8,16035.5
E09000030,Tower Hamlets,2019,GLA Population Projections,323696,1978.1,2157.9,163.6,19.8,16363.8
E09000030,Tower Hamlets,2020,GLA Population Projections,328043,1978.1,2157.9,165.8,19.8,16583.5
E09000030,Tower Hamlets,2021,GLA Population Projections,331620,1978.1,2157.9,167.6,19.8,16764.3
E09000030,Tower Hamlets,2022,GLA Population Projections,334834,1978.1,2157.9,169.3,19.8,16926.8
E09000030,Tower Hamlets,2023,GLA Population Projections,341358,1978.1,2157.9,172.6,19.8,17256.6
E09000030,Tower Hamlets,2024,GLA Population Projections,348363,1978.1,2157.9,176.1,19.8,17610.7
E09000030,Tower Hamlets,2025,GLA Population Projections,353945,1978.1,2157.9,178.9,19.8,17892.9
E09000030,Tower Hamlets,2026,GLA Population Projections,359598,1978.1,2157.9,181.8,19.8,18178.7
E09000030,Tower Hamlets,2027,GLA Population Projections,365178,1978.1,2157.9,184.6,19.8,18460.8
E09000030,Tower Hamlets,2028,GLA Population Projections,370711,1978.1,2157.9,187.4,19.8,18740.5
E09000030,Tower Hamlets,2029,GLA Population Projections,376331,1978.1,2157.9,190.2,19.8,19024.6
E09000030,Tower Hamlets,2030,GLA Population Projections,380598,1978.1,2157.9,192.4,19.8,19240.3
E09000030,Tower Hamlets,2031,GLA Population Projections,384124,1978.1,2157.9,194.2,19.8,19418.6
E09000030,Tower Hamlets,2032,GLA Population Projections,387136,1978.1,2157.9,195.7,19.8,19570.8
E09000030,Tower Hamlets,2033,GLA Population Projections,390101,1978.1,2157.9,197.2,19.8,19720.7
E09000030,Tower Hamlets,2034,GLA Population Projections,393062,1978.1,2157.9,198.7,19.8,19870.4
E09000030,Tower Hamlets,2035,GLA Population Projections,394528,1978.1,2157.9,199.4,19.8,19944.5
E09000030,Tower Hamlets,2036,GLA Population Projections,395348,1978.1,2157.9,199.9,19.8,19986
E09000030,Tower Hamlets,2037,GLA Population Projections,395887,1978.1,2157.9,200.1,19.8,20013.2
E09000030,Tower Hamlets,2038,GLA Population Projections,396714,1978.1,2157.9,200.6,19.8,20055
E09000030,Tower Hamlets,2039,GLA Population Projections,397695,1978.1,2157.9,201,19.8,20104.6
E09000030,Tower Hamlets,2040,GLA Population Projections,398590,1978.1,2157.9,201.5,19.8,20149.9
E09000030,Tower Hamlets,2041,GLA Population Projections,400382,1978.1,2157.9,202.4,19.8,20240.5
E09000030,Tower Hamlets,2042,GLA Population Projections,401943,1978.1,2157.9,203.2,19.8,20319.4
E09000030,Tower Hamlets,2043,GLA Population Projections,403867,1978.1,2157.9,204.2,19.8,20416.6
E09000030,Tower Hamlets,2044,GLA Population Projections,406000,1978.1,2157.9,205.2,19.8,20524.5
E09000030,Tower Hamlets,2045,GLA Population Projections,408311,1978.1,2157.9,206.4,19.8,20641.3
E09000030,Tower Hamlets,2046,GLA Population Projections,410800,1978.1,2157.9,207.7,19.8,20767.1
E09000030,Tower Hamlets,2047,GLA Population Projections,413326,1978.1,2157.9,208.9,19.8,20894.8
E09000030,Tower Hamlets,2048,GLA Population Projections,415811,1978.1,2157.9,210.2,19.8,21020.4
E09000030,Tower Hamlets,2049,GLA Population Projections,418425,1978.1,2157.9,211.5,19.8,21152.6
E09000030,Tower Hamlets,2050,GLA Population Projections,421229,1978.1,2157.9,212.9,19.8,21294.3
E09000031,Waltham Forest,1999,ONS MYE,221057,3880.8,3880.8,57,38.8,5696.2
E09000031,Waltham Forest,2000,ONS MYE,221296,3880.8,3880.8,57,38.8,5702.3
E09000031,Waltham Forest,2001,ONS MYE,222015,3880.8,3880.8,57.2,38.8,5720.9
E09000031,Waltham Forest,2002,ONS MYE,223776,3880.8,3880.8,57.7,38.8,5766.2
E09000031,Waltham Forest,2003,ONS MYE,224115,3880.8,3880.8,57.7,38.8,5775
E09000031,Waltham Forest,2004,ONS MYE,225002,3880.8,3880.8,58,38.8,5797.8
E09000031,Waltham Forest,2005,ONS MYE,226747,3880.8,3880.8,58.4,38.8,5842.8
E09000031,Waltham Forest,2006,ONS MYE,230731,3880.8,3880.8,59.5,38.8,5945.5
E09000031,Waltham Forest,2007,ONS MYE,235665,3880.8,3880.8,60.7,38.8,6072.6
E09000031,Waltham Forest,2008,ONS MYE,242098,3880.8,3880.8,62.4,38.8,6238.4
E09000031,Waltham Forest,2009,ONS MYE,248140,3880.8,3880.8,63.9,38.8,6394
E09000031,Waltham Forest,2010,ONS MYE,254009,3880.8,3880.8,65.5,38.8,6545.3
E09000031,Waltham Forest,2011,GLA Population Projections,260397,3880.8,3880.8,67.1,38.8,6709.9
E09000031,Waltham Forest,2012,GLA Population Projections,263221,3880.8,3880.8,67.8,38.8,6782.7
E09000031,Waltham Forest,2013,GLA Population Projections,266452,3880.8,3880.8,68.7,38.8,6865.9
E09000031,Waltham Forest,2014,GLA Population Projections,268675,3880.8,3880.8,69.2,38.8,6923.2
E09000031,Waltham Forest,2015,GLA Population Projections,271825,3880.8,3880.8,70,38.8,7004.4
E09000031,Waltham Forest,2016,GLA Population Projections,276498,3880.8,3880.8,71.2,38.8,7124.8
E09000031,Waltham Forest,2017,GLA Population Projections,280050,3880.8,3880.8,72.2,38.8,7216.3
E09000031,Waltham Forest,2018,GLA Population Projections,283524,3880.8,3880.8,73.1,38.8,7305.8
E09000031,Waltham Forest,2019,GLA Population Projections,286776,3880.8,3880.8,73.9,38.8,7389.6
E09000031,Waltham Forest,2020,GLA Population Projections,290024,3880.8,3880.8,74.7,38.8,7473.3
E09000031,Waltham Forest,2021,GLA Population Projections,292788,3880.8,3880.8,75.4,38.8,7544.5
E09000031,Waltham Forest,2022,GLA Population Projections,295311,3880.8,3880.8,76.1,38.8,7609.5
E09000031,Waltham Forest,2023,GLA Population Projections,297439,3880.8,3880.8,76.6,38.8,7664.4
E09000031,Waltham Forest,2024,GLA Population Projections,299105,3880.8,3880.8,77.1,38.8,7707.3
E09000031,Waltham Forest,2025,GLA Population Projections,300284,3880.8,3880.8,77.4,38.8,7737.7
E09000031,Waltham Forest,2026,GLA Population Projections,301241,3880.8,3880.8,77.6,38.8,7762.4
E09000031,Waltham Forest,2027,GLA Population Projections,301937,3880.8,3880.8,77.8,38.8,7780.3
E09000031,Waltham Forest,2028,GLA Population Projections,302286,3880.8,3880.8,77.9,38.8,7789.3
E09000031,Waltham Forest,2029,GLA Population Projections,302357,3880.8,3880.8,77.9,38.8,7791.1
E09000031,Waltham Forest,2030,GLA Population Projections,303516,3880.8,3880.8,78.2,38.8,7821
E09000031,Waltham Forest,2031,GLA Population Projections,305166,3880.8,3880.8,78.6,38.8,7863.5
E09000031,Waltham Forest,2032,GLA Population Projections,306995,3880.8,3880.8,79.1,38.8,7910.6
E09000031,Waltham Forest,2033,GLA Population Projections,308846,3880.8,3880.8,79.6,38.8,7958.3
E09000031,Waltham Forest,2034,GLA Population Projections,310649,3880.8,3880.8,80,38.8,8004.8
E09000031,Waltham Forest,2035,GLA Population Projections,313090,3880.8,3880.8,80.7,38.8,8067.7
E09000031,Waltham Forest,2036,GLA Population Projections,315746,3880.8,3880.8,81.4,38.8,8136.1
E09000031,Waltham Forest,2037,GLA Population Projections,318428,3880.8,3880.8,82.1,38.8,8205.2
E09000031,Waltham Forest,2038,GLA Population Projections,321091,3880.8,3880.8,82.7,38.8,8273.8
E09000031,Waltham Forest,2039,GLA Population Projections,323687,3880.8,3880.8,83.4,38.8,8340.7
E09000031,Waltham Forest,2040,GLA Population Projections,326016,3880.8,3880.8,84,38.8,8400.8
E09000031,Waltham Forest,2041,GLA Population Projections,328148,3880.8,3880.8,84.6,38.8,8455.7
E09000031,Waltham Forest,2042,GLA Population Projections,330884,3880.8,3880.8,85.3,38.8,8526.2
E09000031,Waltham Forest,2043,GLA Population Projections,333801,3880.8,3880.8,86,38.8,8601.4
E09000031,Waltham Forest,2044,GLA Population Projections,336813,3880.8,3880.8,86.8,38.8,8679
E09000031,Waltham Forest,2045,GLA Population Projections,339912,3880.8,3880.8,87.6,38.8,8758.8
E09000031,Waltham Forest,2046,GLA Population Projections,343104,3880.8,3880.8,88.4,38.8,8841.1
E09000031,Waltham Forest,2047,GLA Population Projections,346284,3880.8,3880.8,89.2,38.8,8923
E09000031,Waltham Forest,2048,GLA Population Projections,349398,3880.8,3880.8,90,38.8,9003.3
E09000031,Waltham Forest,2049,GLA Population Projections,352579,3880.8,3880.8,90.9,38.8,9085.2
E09000031,Waltham Forest,2050,GLA Population Projections,353239,3880.8,3880.8,91,38.8,9102.2
E09000032,Wandsworth,1999,ONS MYE,264220,3426.4,3522,77.1,34.3,7711.3
E09000032,Wandsworth,2000,ONS MYE,267695,3426.4,3522,78.1,34.3,7812.7
E09000032,Wandsworth,2001,ONS MYE,271742,3426.4,3522,79.3,34.3,7930.8
E09000032,Wandsworth,2002,ONS MYE,274917,3426.4,3522,80.2,34.3,8023.5
E09000032,Wandsworth,2003,ONS MYE,276828,3426.4,3522,80.8,34.3,8079.2
E09000032,Wandsworth,2004,ONS MYE,278615,3426.4,3522,81.3,34.3,8131.4
E09000032,Wandsworth,2005,ONS MYE,283229,3426.4,3522,82.7,34.3,8266
E09000032,Wandsworth,2006,ONS MYE,287538,3426.4,3522,83.9,34.3,8391.8
E09000032,Wandsworth,2007,ONS MYE,291440,3426.4,3522,85.1,34.3,8505.7
E09000032,Wandsworth,2008,ONS MYE,294305,3426.4,3522,85.9,34.3,8589.3
E09000032,Wandsworth,2009,ONS MYE,299347,3426.4,3522,87.4,34.3,8736.4
E09000032,Wandsworth,2010,ONS MYE,302620,3426.4,3522,88.3,34.3,8832
E09000032,Wandsworth,2011,GLA Population Projections,308300,3426.4,3522,90,34.3,8997.7
E09000032,Wandsworth,2012,GLA Population Projections,308902,3426.4,3522,90.2,34.3,9015.3
E09000032,Wandsworth,2013,GLA Population Projections,311106,3426.4,3522,90.8,34.3,9079.6
E09000032,Wandsworth,2014,GLA Population Projections,312735,3426.4,3522,91.3,34.3,9127.2
E09000032,Wandsworth,2015,GLA Population Projections,315134,3426.4,3522,92,34.3,9197.2
E09000032,Wandsworth,2016,GLA Population Projections,316686,3426.4,3522,92.4,34.3,9242.5
E09000032,Wandsworth,2017,GLA Population Projections,319731,3426.4,3522,93.3,34.3,9331.4
E09000032,Wandsworth,2018,GLA Population Projections,324400,3426.4,3522,94.7,34.3,9467.6
E09000032,Wandsworth,2019,GLA Population Projections,328828,3426.4,3522,96,34.3,9596.8
E09000032,Wandsworth,2020,GLA Population Projections,332731,3426.4,3522,97.1,34.3,9710.8
E09000032,Wandsworth,2021,GLA Population Projections,337783,3426.4,3522,98.6,34.3,9858.2
E09000032,Wandsworth,2022,GLA Population Projections,343147,3426.4,3522,100.1,34.3,10014.7
E09000032,Wandsworth,2023,GLA Population Projections,348272,3426.4,3522,101.6,34.3,10164.3
E09000032,Wandsworth,2024,GLA Population Projections,353279,3426.4,3522,103.1,34.3,10310.4
E09000032,Wandsworth,2025,GLA Population Projections,357242,3426.4,3522,104.3,34.3,10426.1
E09000032,Wandsworth,2026,GLA Population Projections,361424,3426.4,3522,105.5,34.3,10548.2
E09000032,Wandsworth,2027,GLA Population Projections,365513,3426.4,3522,106.7,34.3,10667.5
E09000032,Wandsworth,2028,GLA Population Projections,369457,3426.4,3522,107.8,34.3,10782.6
E09000032,Wandsworth,2029,GLA Population Projections,373443,3426.4,3522,109,34.3,10898.9
E09000032,Wandsworth,2030,GLA Population Projections,377297,3426.4,3522,110.1,34.3,11011.4
E09000032,Wandsworth,2031,GLA Population Projections,380479,3426.4,3522,111,34.3,11104.3
E09000032,Wandsworth,2032,GLA Population Projections,383228,3426.4,3522,111.8,34.3,11184.5
E09000032,Wandsworth,2033,GLA Population Projections,385749,3426.4,3522,112.6,34.3,11258.1
E09000032,Wandsworth,2034,GLA Population Projections,388190,3426.4,3522,113.3,34.3,11329.3
E09000032,Wandsworth,2035,GLA Population Projections,390893,3426.4,3522,114.1,34.3,11408.2
E09000032,Wandsworth,2036,GLA Population Projections,393046,3426.4,3522,114.7,34.3,11471
E09000032,Wandsworth,2037,GLA Population Projections,394943,3426.4,3522,115.3,34.3,11526.4
E09000032,Wandsworth,2038,GLA Population Projections,396770,3426.4,3522,115.8,34.3,11579.7
E09000032,Wandsworth,2039,GLA Population Projections,398541,3426.4,3522,116.3,34.3,11631.4
E09000032,Wandsworth,2040,GLA Population Projections,400021,3426.4,3522,116.7,34.3,11674.6
E09000032,Wandsworth,2041,GLA Population Projections,401574,3426.4,3522,117.2,34.3,11719.9
E09000032,Wandsworth,2042,GLA Population Projections,402563,3426.4,3522,117.5,34.3,11748.8
E09000032,Wandsworth,2043,GLA Population Projections,403016,3426.4,3522,117.6,34.3,11762
E09000032,Wandsworth,2044,GLA Population Projections,403368,3426.4,3522,117.7,34.3,11772.3
E09000032,Wandsworth,2045,GLA Population Projections,403720,3426.4,3522,117.8,34.3,11782.6
E09000032,Wandsworth,2046,GLA Population Projections,404091,3426.4,3522,117.9,34.3,11793.4
E09000032,Wandsworth,2047,GLA Population Projections,404340,3426.4,3522,118,34.3,11800.7
E09000032,Wandsworth,2048,GLA Population Projections,404511,3426.4,3522,118.1,34.3,11805.7
E09000032,Wandsworth,2049,GLA Population Projections,404842,3426.4,3522,118.2,34.3,11815.3
E09000032,Wandsworth,2050,GLA Population Projections,405231,3426.4,3522,118.3,34.3,11826.7
E09000033,Westminster,1999,ONS MYE,189233,2148.7,2203,88.1,21.5,8806.9
E09000033,Westminster,2000,ONS MYE,196478,2148.7,2203,91.4,21.5,9144
E09000033,Westminster,2001,ONS MYE,203329,2148.7,2203,94.6,21.5,9462.9
E09000033,Westminster,2002,ONS MYE,208100,2148.7,2203,96.8,21.5,9684.9
E09000033,Westminster,2003,ONS MYE,211009,2148.7,2203,98.2,21.5,9820.3
E09000033,Westminster,2004,ONS MYE,214557,2148.7,2203,99.9,21.5,9985.4
E09000033,Westminster,2005,ONS MYE,223132,2148.7,2203,103.8,21.5,10384.5
E09000033,Westminster,2006,ONS MYE,222829,2148.7,2203,103.7,21.5,10370.4
E09000033,Westminster,2007,ONS MYE,220619,2148.7,2203,102.7,21.5,10267.6
E09000033,Westminster,2008,ONS MYE,218673,2148.7,2203,101.8,21.5,10177
E09000033,Westminster,2009,ONS MYE,216980,2148.7,2203,101,21.5,10098.2
E09000033,Westminster,2010,ONS MYE,217187,2148.7,2203,101.1,21.5,10107.8
E09000033,Westminster,2011,GLA Population Projections,219582,2148.7,2203,102.2,21.5,10219.3
E09000033,Westminster,2012,GLA Population Projections,223858,2148.7,2203,104.2,21.5,10418.3
E09000033,Westminster,2013,GLA Population Projections,226841,2148.7,2203,105.6,21.5,10557.1
E09000033,Westminster,2014,GLA Population Projections,233292,2148.7,2203,108.6,21.5,10857.4
E09000033,Westminster,2015,GLA Population Projections,242299,2148.7,2203,112.8,21.5,11276.5
E09000033,Westminster,2016,GLA Population Projections,247614,2148.7,2203,115.2,21.5,11523.9
E09000033,Westminster,2017,GLA Population Projections,250049,2148.7,2203,116.4,21.5,11637.2
E09000033,Westminster,2018,GLA Population Projections,254375,2148.7,2203,118.4,21.5,11838.6
E09000033,Westminster,2019,GLA Population Projections,258511,2148.7,2203,120.3,21.5,12031.1
E09000033,Westminster,2020,GLA Population Projections,259981,2148.7,2203,121,21.5,12099.5
E09000033,Westminster,2021,GLA Population Projections,262317,2148.7,2203,122.1,21.5,12208.2
E09000033,Westminster,2022,GLA Population Projections,264875,2148.7,2203,123.3,21.5,12327.2
E09000033,Westminster,2023,GLA Population Projections,267274,2148.7,2203,124.4,21.5,12438.9
E09000033,Westminster,2024,GLA Population Projections,269593,2148.7,2203,125.5,21.5,12546.8
E09000033,Westminster,2025,GLA Population Projections,270541,2148.7,2203,125.9,21.5,12590.9
E09000033,Westminster,2026,GLA Population Projections,271648,2148.7,2203,126.4,21.5,12642.4
E09000033,Westminster,2027,GLA Population Projections,272691,2148.7,2203,126.9,21.5,12691
E09000033,Westminster,2028,GLA Population Projections,273591,2148.7,2203,127.3,21.5,12732.9
E09000033,Westminster,2029,GLA Population Projections,273689,2148.7,2203,127.4,21.5,12737.4
E09000033,Westminster,2030,GLA Population Projections,274812,2148.7,2203,127.9,21.5,12789.7
E09000033,Westminster,2031,GLA Population Projections,275466,2148.7,2203,128.2,21.5,12820.1
E09000033,Westminster,2032,GLA Population Projections,275822,2148.7,2203,128.4,21.5,12836.7
E09000033,Westminster,2033,GLA Population Projections,276176,2148.7,2203,128.5,21.5,12853.2
E09000033,Westminster,2034,GLA Population Projections,276568,2148.7,2203,128.7,21.5,12871.4
E09000033,Westminster,2035,GLA Population Projections,277692,2148.7,2203,129.2,21.5,12923.7
E09000033,Westminster,2036,GLA Population Projections,279020,2148.7,2203,129.9,21.5,12985.5
E09000033,Westminster,2037,GLA Population Projections,280411,2148.7,2203,130.5,21.5,13050.3
E09000033,Westminster,2038,GLA Population Projections,281808,2148.7,2203,131.2,21.5,13115.3
E09000033,Westminster,2039,GLA Population Projections,283163,2148.7,2203,131.8,21.5,13178.4
E09000033,Westminster,2040,GLA Population Projections,284297,2148.7,2203,132.3,21.5,13231.1
E09000033,Westminster,2041,GLA Population Projections,285280,2148.7,2203,132.8,21.5,13276.9
E09000033,Westminster,2042,GLA Population Projections,286840,2148.7,2203,133.5,21.5,13349.5
E09000033,Westminster,2043,GLA Population Projections,288539,2148.7,2203,134.3,21.5,13428.6
E09000033,Westminster,2044,GLA Population Projections,290289,2148.7,2203,135.1,21.5,13510
E09000033,Westminster,2045,GLA Population Projections,291439,2148.7,2203,135.6,21.5,13563.5
E09000033,Westminster,2046,GLA Population Projections,291682,2148.7,2203,135.7,21.5,13574.8
E09000033,Westminster,2047,GLA Population Projections,291839,2148.7,2203,135.8,21.5,13582.1
E09000033,Westminster,2048,GLA Population Projections,291944,2148.7,2203,135.9,21.5,13587
E09000033,Westminster,2049,GLA Population Projections,292153,2148.7,2203,136,21.5,13596.7
E09000033,Westminster,2050,GLA Population Projections,292403,2148.7,2203,136.1,21.5,13608.4
E12000007,London,1999,ONS MYE,7153912,157214.7,159470.6,45.5,1572.1,4550.4
E12000007,London,2000,ONS MYE,7236712,157214.7,159470.6,46,1572.1,4603.1
E12000007,London,2001,ONS MYE,7322403,157214.7,159470.6,46.6,1572.1,4657.6
E12000007,London,2002,ONS MYE,7376671,157214.7,159470.6,46.9,1572.1,4692.1
E12000007,London,2003,ONS MYE,7394817,157214.7,159470.6,47,1572.1,4703.6
E12000007,London,2004,ONS MYE,7432730,157214.7,159470.6,47.3,1572.1,4727.8
E12000007,London,2005,ONS MYE,7519009,157214.7,159470.6,47.8,1572.1,4782.6
E12000007,London,2006,ONS MYE,7597825,157214.7,159470.6,48.3,1572.1,4832.8
E12000007,London,2007,ONS MYE,7693473,157214.7,159470.6,48.9,1572.1,4893.6
E12000007,London,2008,ONS MYE,7812161,157214.7,159470.6,49.7,1572.1,4969.1
E12000007,London,2009,ONS MYE,7942594,157214.7,159470.6,50.5,1572.1,5052.1
E12000007,London,2010,ONS MYE,8061495,157214.7,159470.6,51.3,1572.1,5127.7
E12000007,Greater London,2011,GLA Population Projections,8217475,157214.7,159470.6,52.3,1572.1,5226.9
E12000007,Greater London,2012,GLA Population Projections,8321035,157214.7,159470.6,52.9,1572.1,5292.8
E12000007,Greater London,2013,GLA Population Projections,8428809,157214.7,159470.6,53.6,1572.1,5361.3
E12000007,Greater London,2014,GLA Population Projections,8550555,157214.7,159470.6,54.4,1572.1,5438.8
E12000007,Greater London,2015,GLA Population Projections,8685178,157214.7,159470.6,55.2,1572.1,5524.4
E12000007,Greater London,2016,GLA Population Projections,8798957,157214.7,159470.6,56,1572.1,5596.8
E12000007,Greater London,2017,GLA Population Projections,8904004,157214.7,159470.6,56.6,1572.1,5663.6
E12000007,Greater London,2018,GLA Population Projections,9006352,157214.7,159470.6,57.3,1572.1,5728.7
E12000007,Greater London,2019,GLA Population Projections,9106157,157214.7,159470.6,57.9,1572.1,5792.2
E12000007,Greater London,2020,GLA Population Projections,9203331,157214.7,159470.6,58.5,1572.1,5854
E12000007,Greater London,2021,GLA Population Projections,9298024,157214.7,159470.6,59.1,1572.1,5914.2
E12000007,Greater London,2022,GLA Population Projections,9390069,157214.7,159470.6,59.7,1572.1,5972.8
E12000007,Greater London,2023,GLA Population Projections,9479610,157214.7,159470.6,60.3,1572.1,6029.7
E12000007,Greater London,2024,GLA Population Projections,9566482,157214.7,159470.6,60.8,1572.1,6085
E12000007,Greater London,2025,GLA Population Projections,9650677,157214.7,159470.6,61.4,1572.1,6138.5
E12000007,Greater London,2026,GLA Population Projections,9732425,157214.7,159470.6,61.9,1572.1,6190.5
E12000007,Greater London,2027,GLA Population Projections,9811952,157214.7,159470.6,62.4,1572.1,6241.1
